EX	EM	
nm	nm	
		Z of Processed Data: RM
325	378.31	1971.9246513231
325	379.949	2067.57993195959
325	381.588	2196.25996600956
325	383.227	2297.05208066131
325	384.867	2398.51433616661
325	386.508	2523.59550942797
325	388.149	2594.28092748951
325	389.79	2659.10235780503
325	391.432	2758.77411408613
325	393.075	2867.18016199
325	394.718	2972.46573517723
325	396.361	3044.06612631214
325	398.005	3145.04669486644
325	399.65	3201.23154889141
325	401.295	3291.1658829377
325	402.941	3352.83828830058
325	404.587	3492.37552370747
325	406.233	3552.80046616206
325	407.88	3620.67504417466
325	409.527	3679.42863338111
325	411.175	3730.66453809383
325	412.824	3802.28257200051
325	414.473	3847.21248029719
325	416.122	3892.75664387463
325	417.772	3919.37432698847
325	419.422	3955.06460033279
325	421.073	4004.47944507287
325	422.724	4004.69136644115
325	424.376	4053.88064925598
325	426.028	4067.09463593044
325	427.681	4062.54868779878
325	429.334	4070.42862344132
325	430.987	4132.38052139394
325	432.641	4136.90726843219
325	434.295	4151.82673863337
325	435.95	4155.38132627885
325	437.606	4173.99253341031
325	439.261	4186.24885948811
325	440.918	4178.59522943253
325	442.574	4147.94489681356
325	444.231	4136.45449823266
325	445.889	4117.82888237165
325	447.547	4058.67382592468
325	449.205	4042.07132296826
325	450.864	4012.56210072228
325	452.523	3962.74892847069
325	454.182	3939.68199222225
325	455.842	3913.18958269507
325	457.503	3889.39315158118
325	459.164	3813.6331250293
325	460.825	3781.08495843496
325	462.487	3714.88102414252
325	464.149	3700.12997004901
325	465.811	3641.60792255719
325	467.474	3613.40693651815
325	469.137	3532.11050604988
325	470.801	3483.0176046177
325	472.465	3438.857705862
325	474.13	3372.22748020132
325	475.794	3330.06209643224
325	477.46	3271.50618991584
325	479.125	3205.28402246885
325	480.791	3177.72317079049
325	482.458	3116.91787023397
325	484.124	3063.97130945995
325	485.792	3006.26168853712
325	487.459	3000.02830305011
325	489.127	2922.97677658217
325	490.795	2889.88139539357
325	492.464	2844.56725634555
325	494.133	2792.39729191547
325	495.802	2709.99697188882
325	497.472	2627.26106913296
325	499.142	2538.63196558561
325	500.812	2476.11027833435
325	502.483	2431.32425907153
325	504.154	2361.91386724518
325	505.825	2307.06250173459
325	507.497	2244.18558380105
325	509.169	2189.9887069859
325	510.842	2121.07436300019
325	512.514	2075.34514646924
325	514.187	2037.0338098693
325	515.861	2015.42385486491
325	517.535	1988.79775273578
325	519.209	1952.7325330459
325	520.883	1943.75455203795
325	522.558	1903.26385742999
325	524.233	1868.31806641168
325	525.908	1798.89048650725
325	527.584	1736.39523013545
325	529.26	1702.59845435103
325	530.936	1656.803320276
325	532.613	1574.70795951708
325	534.29	1546.82327162995
325	535.967	1521.19567801559
325	537.644	1480.30893687901
325	539.322	1460.8406663498
325	541	1414.56766028104
325	542.678	1432.39635806619
325	544.357	1386.41216385699
325	546.036	1364.24271533542
325	547.715	1353.173449919
325	549.395	1321.10744298215
325	551.074	1267.32419238616
325	552.754	1247.55297024035
325	554.435	1201.5578800824
325	556.115	1146.92498414837
325	557.796	1134.70128858622
325	559.477	1081.08852916917
325	561.159	1061.18618173001
325	562.84	1017.58833180066
325	564.522	1008.96258672097
325	566.204	980.689050408023
325	567.886	954.284748391925
325	569.569	930.891790747619
325	571.252	921.945614819629
325	572.935	902.416678380664
325	574.618	858.975180412927
325	576.302	857.816039229797
325	577.986	834.337305447891
325	579.67	802.130722242925
325	581.354	767.465641092937
325	583.038	739.4414549533
325	584.723	712.678199200775
325	586.408	687.369065568569
325	588.093	672.221979312409
325	589.778	645.370893823744
325	591.464	630.556466531471
325	593.15	615.030675047542
325	594.835	586.593430481335
325	596.522	595.235113967828
325	598.208	569.372933838376
325	599.894	560.0400522171
325	601.581	560.817726162328
325	603.268	533.352853956011
325	604.955	524.013654206271
325	606.643	516.782214315706
325	608.33	488.834081955468
325	610.018	465.378605184016
325	611.705	475.449899228024
325	613.394	445.31529750278
325	615.082	432.812290808976
325	616.77	428.54754570446
325	618.459	387.212311239875
325	620.147	474.841730120508
320	211.124	0
320	212.698	0
320	214.273	0
320	215.848	0
320	217.424	0
320	219.001	0
320	220.579	0
320	222.157	0
320	223.736	0
320	225.315	0
320	226.896	0
320	228.477	0
320	230.058	0
320	231.641	0
320	233.224	0
320	234.808	0
320	236.392	0
320	237.977	0
320	239.563	0
320	241.15	0
320	242.737	0
320	244.325	0
320	245.913	0
320	247.503	0
320	249.093	0
320	250.683	0
320	252.274	0
320	253.866	0
320	255.459	0
320	257.052	0
320	258.646	0
320	260.241	0
320	261.836	0
320	263.432	0
320	265.028	0
320	266.625	0
320	268.223	0
320	269.822	0
320	271.421	0
320	273.021	0
320	274.621	0
320	276.222	0
320	277.824	0
320	279.426	0
320	281.029	0
320	282.633	0
320	284.237	0
320	285.842	0
320	287.448	0
320	289.054	0
320	290.661	0
320	292.268	0
320	293.876	0
320	295.485	0
320	297.094	0
320	298.704	0
320	300.315	0
320	301.926	0
320	303.538	0
320	305.15	0
320	306.763	0
320	308.377	0
320	309.991	0
320	311.606	0
320	313.221	0
320	314.837	0
320	316.454	0
320	318.071	0
320	319.689	0
320	321.307	0
320	322.926	0
320	324.546	0
320	326.166	0
320	327.787	0
320	329.408	0
320	331.03	29.4946327965459
320	332.653	88.6946628846471
320	334.276	134.118546469623
320	335.9	176.801868774764
320	337.524	221.16820381541
320	339.149	250.420540333983
320	340.774	309.702071934221
320	342.4	343.978607201087
320	344.026	383.989851724462
320	345.653	468.757982291442
320	347.281	520.523567428229
320	348.909	556.117260664555
320	350.538	628.631562830933
320	352.167	691.239645980651
320	353.797	748.435042620921
320	355.428	762.970273988063
320	357.059	839.447119607183
320	358.69	864.205933759126
320	360.322	963.362794911183
320	361.955	1073.64844972831
320	363.588	1170.86067156415
320	365.222	1262.64473814468
320	366.856	1368.79503548996
320	368.491	1486.58900293623
320	370.126	1588.20536626134
320	371.762	1688.89348380628
320	373.398	1794.05623628104
320	375.035	1894.4542088863
320	376.672	2015.40954626483
320	378.31	2129.67454091367
320	379.949	2195.20250512795
320	381.588	2350.24140730924
320	383.227	2460.6679016827
320	384.867	2539.5317401119
320	386.508	2625.23304010254
320	388.149	2744.03403140373
320	389.79	2787.24269443795
320	391.432	2929.09266205288
320	393.075	2974.36590349948
320	394.718	3117.34783577382
320	396.361	3194.13484525896
320	398.005	3290.42771228535
320	399.65	3358.13797379122
320	401.295	3461.53129040596
320	402.941	3528.79045169874
320	404.587	3614.98354081931
320	406.233	3695.39546715456
320	407.88	3770.50181389271
320	409.527	3817.43061037033
320	411.175	3836.95239168984
320	412.824	3919.25640926795
320	414.473	3986.1524153662
320	416.122	4013.37731338888
320	417.772	4028.67733244975
320	419.422	4065.7738776605
320	421.073	4108.08441171719
320	422.724	4133.68736670219
320	424.376	4136.81076014478
320	426.028	4154.29518865818
320	427.681	4133.63778681998
320	429.334	4138.35182631805
320	430.987	4167.07479779853
320	432.641	4195.11885934574
320	434.295	4177.32535632029
320	435.95	4227.51771900322
320	437.606	4215.84431058017
320	439.261	4212.72022513899
320	440.918	4208.11623776719
320	442.574	4223.804167441
320	444.231	4168.38224364277
320	445.889	4143.56256059547
320	447.547	4096.05808285975
320	449.205	4044.41660857583
320	450.864	4013.18424515509
320	452.523	3970.02045820142
320	454.182	3945.11136307817
320	455.842	3929.46864234484
320	457.503	3889.44238483304
320	459.164	3862.07402472543
320	460.825	3795.20282391484
320	462.487	3719.29867663455
320	464.149	3663.53633922516
320	465.811	3641.01426372725
320	467.474	3569.6676224059
320	469.137	3507.33823102928
320	470.801	3459.773682256
320	472.465	3425.80284982952
320	474.13	3388.90062499105
320	475.794	3326.50002495678
320	477.46	3253.23907404787
320	479.125	3202.26228899586
320	480.791	3174.4079213466
320	482.458	3086.63881589734
320	484.124	3083.76832171497
320	485.792	3014.0192524498
320	487.459	2991.75377653952
320	489.127	2938.67941815182
320	490.795	2911.91653077613
320	492.464	2870.83530562293
320	494.133	2795.41802388412
320	495.802	2740.64035748943
320	497.472	2648.09533892072
320	499.142	2562.66082012626
320	500.812	2502.34477189748
320	502.483	2440.5231910147
320	504.154	2377.39638760412
320	505.825	2340.76894675829
320	507.497	2273.01079440181
320	509.169	2218.13358120112
320	510.842	2154.18956704963
320	512.514	2095.70448510259
320	514.187	2063.47118498931
320	515.861	2041.46054351786
320	517.535	1999.51784031642
320	519.209	1998.24358722307
320	520.883	1977.09348058601
320	522.558	1910.56717152418
320	524.233	1892.48347877709
320	525.908	1850.95862395582
320	527.584	1783.17029458355
320	529.26	1729.24950329967
320	530.936	1657.79474508466
320	532.613	1596.86453993734
320	534.29	1566.96309827903
320	535.967	1537.00245096544
320	537.644	1499.4716715372
320	539.322	1499.26173918645
320	541	1460.32991327217
320	542.678	1454.60803673995
320	544.357	1407.64916392141
320	546.036	1391.34254651591
320	547.715	1384.14682167842
320	549.395	1338.35088358781
320	551.074	1303.594713784
320	552.754	1272.64027641029
320	554.435	1231.43218321198
320	556.115	1180.07848287155
320	557.796	1156.16709864861
320	559.477	1123.03805885437
320	561.159	1090.14778548292
320	562.84	1052.73128240476
320	564.522	1037.12939932304
320	566.204	996.030471304119
320	567.886	970.656597642021
320	569.569	961.026123344514
320	571.252	959.084991652967
320	572.935	920.79181150817
320	574.618	892.031229701029
320	576.302	867.437248151187
320	577.986	852.483650829963
320	579.67	829.920097659891
320	581.354	779.06695217477
320	583.038	760.284991503932
320	584.723	738.95022809976
320	586.408	706.251555293072
320	588.093	704.924661497081
320	589.778	662.533354379235
320	591.464	644.634250310959
320	593.15	630.362114140193
320	594.835	614.977883546985
320	596.522	607.264153770688
320	598.208	603.746685808253
320	599.894	581.333974704522
320	601.581	566.179211327844
320	603.268	556.899277577974
320	604.955	535.99429248458
320	606.643	517.231251116983
320	608.33	509.475255485304
320	610.018	492.480055889117
320	611.705	478.211558061945
320	613.394	469.842408841897
320	615.082	456.528543882727
320	616.77	446.734388963162
320	618.459	399.502974173839
320	620.147	0
315	211.124	0
315	212.698	0
315	214.273	0
315	215.848	0
315	217.424	0
315	219.001	0
315	220.579	0
315	222.157	0
315	223.736	0
315	225.315	0
315	226.896	0
315	228.477	0
315	230.058	0
315	231.641	0
315	233.224	0
315	234.808	0
315	236.392	0
315	237.977	0
315	239.563	0
315	241.15	0
315	242.737	0
315	244.325	0
315	245.913	0
315	247.503	0
315	249.093	0
315	250.683	0
315	252.274	0
315	253.866	0
315	255.459	0
315	257.052	0
315	258.646	0
315	260.241	0
315	261.836	0
315	263.432	0
315	265.028	0
315	266.625	0
315	268.223	0
315	269.822	0
315	271.421	0
315	273.021	0
315	274.621	0
315	276.222	0
315	277.824	0
315	279.426	0
315	281.029	0
315	282.633	0
315	284.237	0
315	285.842	0
315	287.448	0
315	289.054	0
315	290.661	0
315	292.268	0
315	293.876	0
315	295.485	0
315	297.094	0
315	298.704	0
315	300.315	0
315	301.926	0
315	303.538	0
315	305.15	0
315	306.763	0
315	308.377	0
315	309.991	0
315	311.606	0
315	313.221	0
315	314.837	0
315	316.454	0
315	318.071	0
315	319.689	0
315	321.307	0
315	322.926	0
315	324.546	0
315	326.166	2.48711411476137
315	327.787	74.3725088451253
315	329.408	107.458430664357
315	331.03	131.583426758688
315	332.653	187.097581233766
315	334.276	228.694899695116
315	335.9	270.412467673984
315	337.524	329.241964695818
315	339.149	359.711768259353
315	340.774	420.22868646503
315	342.4	456.296542195648
315	344.026	492.120713801276
315	345.653	582.940498058787
315	347.281	578.960859080809
315	348.909	595.12919457284
315	350.538	624.269269336447
315	352.167	688.275059017365
315	353.797	754.48660543945
315	355.428	850.085462719384
315	357.059	959.406785532762
315	358.69	1049.92757962185
315	360.322	1164.47034377359
315	361.955	1262.90253711961
315	363.588	1340.32331907786
315	365.222	1451.83865286464
315	366.856	1512.33526209676
315	368.491	1611.34642986549
315	370.126	1721.89718964319
315	371.762	1812.59957389478
315	373.398	1916.31971640875
315	375.035	2030.02545935082
315	376.672	2137.88364034274
315	378.31	2269.56367295522
315	379.949	2312.58037141187
315	381.588	2446.80719403788
315	383.227	2589.93726078926
315	384.867	2662.59673561401
315	386.508	2762.3539416745
315	388.149	2874.90518425345
315	389.79	2926.47865011482
315	391.432	3014.39695613524
315	393.075	3127.47218917666
315	394.718	3254.17657040058
315	396.361	3297.83260048865
315	398.005	3394.57608048898
315	399.65	3450.27499053656
315	401.295	3554.40371348644
315	402.941	3599.05821917002
315	404.587	3731.18858155773
315	406.233	3803.47174364248
315	407.88	3851.48193156441
315	409.527	3909.11481641674
315	411.175	3953.53861269398
315	412.824	3991.92638040403
315	414.473	4043.75429730746
315	416.122	4075.66712493852
315	417.772	4102.01091325349
315	419.422	4139.86412272848
315	421.073	4146.23982688358
315	422.724	4168.90211130605
315	424.376	4200.56219875833
315	426.028	4206.38919397893
315	427.681	4187.78434145879
315	429.334	4171.81231402428
315	430.987	4219.76367505774
315	432.641	4238.58979259368
315	434.295	4221.87873139008
315	435.95	4250.5972920297
315	437.606	4238.73891750125
315	439.261	4216.38583031473
315	440.918	4220.5981143966
315	442.574	4168.66014280749
315	444.231	4166.70963835341
315	445.889	4125.77051237223
315	447.547	4094.68694274227
315	449.205	4074.64098913472
315	450.864	4014.52241172012
315	452.523	3949.62891818973
315	454.182	3937.99302301861
315	455.842	3890.60642704754
315	457.503	3874.19189001639
315	459.164	3843.63092758571
315	460.825	3776.55064416225
315	462.487	3737.12566129278
315	464.149	3673.90459483757
315	465.811	3633.28356158938
315	467.474	3568.97620126878
315	469.137	3519.77379037094
315	470.801	3458.58564589126
315	472.465	3451.64149809546
315	474.13	3379.77750147154
315	475.794	3324.02847003225
315	477.46	3270.64799424456
315	479.125	3202.29540714597
315	480.791	3164.03873676769
315	482.458	3119.17041729604
315	484.124	3107.94908945961
315	485.792	3047.96333378173
315	487.459	2989.23930126458
315	489.127	2971.37273745999
315	490.795	2928.46811965947
315	492.464	2893.5157280769
315	494.133	2821.1470189196
315	495.802	2788.00474116037
315	497.472	2685.54450174158
315	499.142	2588.34943346299
315	500.812	2516.46643542222
315	502.483	2474.53254685769
315	504.154	2410.30447120978
315	505.825	2377.94036037748
315	507.497	2298.83873501101
315	509.169	2264.45968809911
315	510.842	2200.24053468637
315	512.514	2135.67670384742
315	514.187	2112.61611071599
315	515.861	2092.59392138706
315	517.535	2050.89329469023
315	519.209	2026.07444702929
315	520.883	2003.62601595219
315	522.558	1976.21442952728
315	524.233	1919.47472216558
315	525.908	1880.49836300707
315	527.584	1831.01320031937
315	529.26	1790.84343427149
315	530.936	1727.2528857218
315	532.613	1676.88088351553
315	534.29	1620.51116712201
315	535.967	1595.139472731
315	537.644	1536.73283682971
315	539.322	1529.29578140384
315	541	1513.49925091286
315	542.678	1485.59930064242
315	544.357	1468.94194093145
315	546.036	1439.42491297712
315	547.715	1432.00991908825
315	549.395	1381.85542126243
315	551.074	1341.84301651447
315	552.754	1308.29558936197
315	554.435	1267.99624113791
315	556.115	1242.05002833688
315	557.796	1176.03212284318
315	559.477	1141.86820436124
315	561.159	1104.94898131898
315	562.84	1092.50705381467
315	564.522	1063.47796149589
315	566.204	1037.20630905074
315	567.886	1009.1810069362
315	569.569	1002.07393840748
315	571.252	980.416947592522
315	572.935	967.139530973392
315	574.618	942.604063417044
315	576.302	906.390260764536
315	577.986	879.51540176499
315	579.67	864.137662483395
315	581.354	823.970607966757
315	583.038	790.112394608027
315	584.723	762.380473554452
315	586.408	743.224630330938
315	588.093	717.678281639049
315	589.778	692.63987806964
315	591.464	671.422524381866
315	593.15	654.093087703934
315	594.835	647.585459868304
315	596.522	624.673526051232
315	598.208	606.006597269944
315	599.894	593.035188307591
315	601.581	597.389834156417
315	603.268	580.188529153339
315	604.955	571.252260936877
315	606.643	536.466046433602
315	608.33	532.5303019388
315	610.018	0
315	611.705	0
315	613.394	0
315	615.082	0
315	616.77	0
315	618.459	0
315	620.147	0
310	211.124	0
310	212.698	0
310	214.273	0
310	215.848	0
310	217.424	0
310	219.001	0
310	220.579	0
310	222.157	0
310	223.736	0
310	225.315	0
310	226.896	0
310	228.477	0
310	230.058	0
310	231.641	0
310	233.224	0
310	234.808	0
310	236.392	0
310	237.977	0
310	239.563	0
310	241.15	0
310	242.737	0
310	244.325	0
310	245.913	0
310	247.503	0
310	249.093	0
310	250.683	0
310	252.274	0
310	253.866	0
310	255.459	0
310	257.052	0
310	258.646	0
310	260.241	0
310	261.836	0
310	263.432	0
310	265.028	0
310	266.625	0
310	268.223	0
310	269.822	0
310	271.421	0
310	273.021	0
310	274.621	0
310	276.222	0
310	277.824	0
310	279.426	0
310	281.029	0
310	282.633	0
310	284.237	0
310	285.842	0
310	287.448	0
310	289.054	0
310	290.661	0
310	292.268	0
310	293.876	0
310	295.485	0
310	297.094	0
310	298.704	0
310	300.315	0
310	301.926	0
310	303.538	0
310	305.15	0
310	306.763	0
310	308.377	0
310	309.991	0
310	311.606	0
310	313.221	0
310	314.837	0
310	316.454	0
310	318.071	0
310	319.689	0
310	321.307	26.1850488276235
310	322.926	82.2453440134177
310	324.546	88.7183491233541
310	326.166	124.475152356982
310	327.787	185.584462295108
310	329.408	215.576617147859
310	331.03	245.912424437996
310	332.653	306.119434276176
310	334.276	338.37240118009
310	335.9	387.075466792997
310	337.524	427.439345935179
310	339.149	455.153145827291
310	340.774	487.202980740588
310	342.4	498.052426951931
310	344.026	514.098817902998
310	345.653	546.538379519923
310	347.281	617.150946268519
310	348.909	692.094613102191
310	350.538	808.111394613983
310	352.167	888.707352918629
310	353.797	991.241242509318
310	355.428	1098.24425612631
310	357.059	1195.0592598264
310	358.69	1244.87953473238
310	360.322	1306.23463189898
310	361.955	1406.45493347932
310	363.588	1447.73725960017
310	365.222	1542.14679289027
310	366.856	1624.28989943199
310	368.491	1727.15390124636
310	370.126	1824.0679652568
310	371.762	1947.57072129465
310	373.398	2027.12886548288
310	375.035	2111.30179804764
310	376.672	2230.7519138007
310	378.31	2331.91018199608
310	379.949	2404.18103217259
310	381.588	2541.5907978874
310	383.227	2678.63659006361
310	384.867	2739.206047857
310	386.508	2868.7122103903
310	388.149	2965.38885524731
310	389.79	3006.61878917417
310	391.432	3116.86298991884
310	393.075	3197.6494907029
310	394.718	3318.29533965053
310	396.361	3402.74098791678
310	398.005	3486.20674536548
310	399.65	3553.35903541747
310	401.295	3604.42367380846
310	402.941	3679.95554204868
310	404.587	3802.63801788485
310	406.233	3879.84532632302
310	407.88	3936.6970437336
310	409.527	3982.64866871833
310	411.175	4013.18732442117
310	412.824	4064.4215629176
310	414.473	4086.53430589871
310	416.122	4107.43078423092
310	417.772	4150.46598259355
310	419.422	4165.99841164038
310	421.073	4141.22576349824
310	422.724	4215.50095442446
310	424.376	4217.62736698311
310	426.028	4204.01433536148
310	427.681	4206.11150862059
310	429.334	4197.75751029981
310	430.987	4217.72933081328
310	432.641	4219.65055816571
310	434.295	4221.72120427213
310	435.95	4250.33668613282
310	437.606	4261.59907840309
310	439.261	4214.33231959627
310	440.918	4206.30005954336
310	442.574	4174.65549275226
310	444.231	4142.54277339729
310	445.889	4159.3599337678
310	447.547	4131.07719226282
310	449.205	4027.95856850972
310	450.864	4027.99926043468
310	452.523	3980.07505672206
310	454.182	3953.52270885072
310	455.842	3922.0014229859
310	457.503	3902.07640173638
310	459.164	3859.25096528087
310	460.825	3813.00469116149
310	462.487	3748.13934023346
310	464.149	3693.66385839933
310	465.811	3662.28212057777
310	467.474	3585.66491351573
310	469.137	3557.42599675741
310	470.801	3477.23236790689
310	472.465	3449.21931408015
310	474.13	3398.20292678928
310	475.794	3363.77793737322
310	477.46	3310.38877923752
310	479.125	3280.64410500276
310	480.791	3239.86223802805
310	482.458	3180.81284848318
310	484.124	3137.25031555795
310	485.792	3069.61662876839
310	487.459	3049.77432993411
310	489.127	3018.06360807023
310	490.795	2962.40043242849
310	492.464	2946.80227150575
310	494.133	2855.23267389661
310	495.802	2834.68917620381
310	497.472	2745.7128315944
310	499.142	2656.85309981803
310	500.812	2592.97515303941
310	502.483	2551.63025260766
310	504.154	2487.75990562151
310	505.825	2412.60640032821
310	507.497	2371.08672559698
310	509.169	2307.9270509255
310	510.842	2264.3619176915
310	512.514	2216.25982323854
310	514.187	2184.43530702393
310	515.861	2152.11821560686
310	517.535	2132.11614360974
310	519.209	2096.63413997071
310	520.883	2077.59643236059
310	522.558	2061.51008115251
310	524.233	1996.56195904066
310	525.908	1974.40904138382
310	527.584	1906.0199095568
310	529.26	1851.78076089051
310	530.936	1768.19940599156
310	532.613	1730.47910003406
310	534.29	1685.78133883519
310	535.967	1644.6441373888
310	537.644	1586.95117714999
310	539.322	1575.48847958142
310	541	1565.0030530083
310	542.678	1553.6321934705
310	544.357	1529.85440273607
310	546.036	1499.1954787026
310	547.715	1474.78266186116
310	549.395	1434.05831189116
310	551.074	1416.48641983545
310	552.754	1370.77460412606
310	554.435	1320.14107584399
310	556.115	1289.93438047021
310	557.796	1243.00170068678
310	559.477	1204.45338812263
310	561.159	1175.65079829136
310	562.84	1142.66087203923
310	564.522	1115.37880301649
310	566.204	1090.82835367055
310	567.886	1047.98855813147
310	569.569	1049.30551167105
310	571.252	1032.95945400458
310	572.935	997.800899742102
310	574.618	983.254004527095
310	576.302	951.58373915553
310	577.986	929.544053044427
310	579.67	897.894693851028
310	581.354	875.968847477455
310	583.038	842.727759565629
310	584.723	794.406511732353
310	586.408	789.32158038063
310	588.093	764.960011072055
310	589.778	729.031523551154
310	591.464	717.80070466856
310	593.15	713.928887881105
310	594.835	674.142968205083
310	596.522	672.760187074854
310	598.208	653.949040775126
310	599.894	639.033336014991
310	601.581	0
310	603.268	0
310	604.955	0
310	606.643	0
310	608.33	0
310	610.018	0
310	611.705	0
310	613.394	0
310	615.082	0
310	616.77	0
310	618.459	0
310	620.147	0
305	211.124	0
305	212.698	0
305	214.273	0
305	215.848	0
305	217.424	0
305	219.001	0
305	220.579	0
305	222.157	0
305	223.736	0
305	225.315	0
305	226.896	0
305	228.477	0
305	230.058	0
305	231.641	0
305	233.224	0
305	234.808	0
305	236.392	0
305	237.977	0
305	239.563	0
305	241.15	0
305	242.737	0
305	244.325	0
305	245.913	0
305	247.503	0
305	249.093	0
305	250.683	0
305	252.274	0
305	253.866	0
305	255.459	0
305	257.052	0
305	258.646	0
305	260.241	0
305	261.836	0
305	263.432	0
305	265.028	0
305	266.625	0
305	268.223	0
305	269.822	0
305	271.421	0
305	273.021	0
305	274.621	0
305	276.222	0
305	277.824	0
305	279.426	0
305	281.029	0
305	282.633	0
305	284.237	0
305	285.842	0
305	287.448	0
305	289.054	0
305	290.661	0
305	292.268	0
305	293.876	0
305	295.485	0
305	297.094	0
305	298.704	0
305	300.315	0
305	301.926	0
305	303.538	0
305	305.15	0
305	306.763	0
305	308.377	0
305	309.991	0
305	311.606	0
305	313.221	0
305	314.837	0
305	316.454	30.1087345344732
305	318.071	74.4935616066059
305	319.689	97.1735808573036
305	321.307	143.246607076773
305	322.926	186.399251686694
305	324.546	223.53551004766
305	326.166	259.999554238618
305	327.787	299.099309711194
305	329.408	335.308778454421
305	331.03	377.041629574263
305	332.653	386.222141707065
305	334.276	420.60182373565
305	335.9	423.511166454349
305	337.524	436.110478362058
305	339.149	427.912776521398
305	340.774	495.049243519957
305	342.4	587.408251888122
305	344.026	653.606108798726
305	345.653	782.887791895401
305	347.281	849.601906407192
305	348.909	954.470038404393
305	350.538	1025.98271365104
305	352.167	1074.60488852718
305	353.797	1152.46950088576
305	355.428	1230.20602862908
305	357.059	1287.28214930858
305	358.69	1360.94491793067
305	360.322	1425.06339199991
305	361.955	1485.94196773298
305	363.588	1545.31428254708
305	365.222	1633.07958853582
305	366.856	1728.36469503338
305	368.491	1767.01179152152
305	370.126	1887.17905015321
305	371.762	1996.49798255314
305	373.398	2112.05935483566
305	375.035	2195.88976039983
305	376.672	2308.06557788414
305	378.31	2396.75626992597
305	379.949	2475.59690719194
305	381.588	2587.95761689671
305	383.227	2703.98381809484
305	384.867	2804.55337297155
305	386.508	2864.51899214968
305	388.149	2999.34094166385
305	389.79	3030.96063900863
305	391.432	3128.97090543906
305	393.075	3210.93399651278
305	394.718	3324.03550444966
305	396.361	3399.61112739548
305	398.005	3488.89900779056
305	399.65	3523.62523245915
305	401.295	3637.02066969042
305	402.941	3679.0216552676
305	404.587	3754.77703555072
305	406.233	3846.09791989009
305	407.88	3921.00037623681
305	409.527	3933.54490168208
305	411.175	3956.50428870021
305	412.824	4010.21992071764
305	414.473	4068.98231024438
305	416.122	4077.14598169264
305	417.772	4087.08676195829
305	419.422	4128.91739019833
305	421.073	4105.44495434579
305	422.724	4156.1588778911
305	424.376	4154.97641406578
305	426.028	4159.59835522539
305	427.681	4129.84901004287
305	429.334	4149.14197641618
305	430.987	4180.52973348959
305	432.641	4177.92509751097
305	434.295	4149.16690187234
305	435.95	4201.56561454022
305	437.606	4202.3807742389
305	439.261	4192.34684824603
305	440.918	4176.77257135184
305	442.574	4107.87796650599
305	444.231	4110.24995268698
305	445.889	4123.26776110428
305	447.547	4056.11602637757
305	449.205	4024.3063561731
305	450.864	4004.22839221392
305	452.523	3972.4091067636
305	454.182	3947.28132139051
305	455.842	3896.57553531819
305	457.503	3850.75989964021
305	459.164	3811.62303386849
305	460.825	3823.10016173503
305	462.487	3759.7995050553
305	464.149	3718.25953325094
305	465.811	3660.91482896816
305	467.474	3582.56527267769
305	469.137	3568.21919859492
305	470.801	3494.47077140553
305	472.465	3479.71524980818
305	474.13	3434.21143367011
305	475.794	3410.63736186549
305	477.46	3342.82599461829
305	479.125	3294.73262161513
305	480.791	3285.94364704854
305	482.458	3222.51973974713
305	484.124	3190.23756926998
305	485.792	3167.51559213338
305	487.459	3118.38460801725
305	489.127	3091.29106172604
305	490.795	3044.37090411773
305	492.464	3000.88783699728
305	494.133	2957.93333338763
305	495.802	2915.00636492424
305	497.472	2795.98399789227
305	499.142	2737.7170695706
305	500.812	2656.58972261438
305	502.483	2624.52555416993
305	504.154	2544.94065307325
305	505.825	2513.63720056281
305	507.497	2428.25182085888
305	509.169	2386.0677899385
305	510.842	2348.74126265561
305	512.514	2274.40891019672
305	514.187	2224.02499557429
305	515.861	2194.52843056947
305	517.535	2175.54654854866
305	519.209	2194.79664842594
305	520.883	2163.54885222382
305	522.558	2118.94323380372
305	524.233	2096.01498067895
305	525.908	2022.57335431396
305	527.584	1953.34656177576
305	529.26	1919.99617921113
305	530.936	1859.30067171089
305	532.613	1800.22072247434
305	534.29	1767.3233950853
305	535.967	1717.00454469444
305	537.644	1688.52757848572
305	539.322	1658.05269137508
305	541	1641.4396317836
305	542.678	1635.44242076023
305	544.357	1590.21835327995
305	546.036	1574.75496786227
305	547.715	1545.16612491192
305	549.395	1519.34030892559
305	551.074	1473.06239979082
305	552.754	1433.67109586392
305	554.435	1391.30624591842
305	556.115	1339.74310411913
305	557.796	1316.09762806653
305	559.477	1261.22158112363
305	561.159	1231.6044684948
305	562.84	1212.27424556487
305	564.522	1166.08466929825
305	566.204	1139.44146476014
305	567.886	1113.12015449793
305	569.569	1105.1766985343
305	571.252	1086.80728988964
305	572.935	1075.77481705678
305	574.618	1036.36605400963
305	576.302	1002.41991073833
305	577.986	976.221230062969
305	579.67	946.555541315414
305	581.354	907.378902567063
305	583.038	875.938457847005
305	584.723	839.727903355904
305	586.408	814.071862712905
305	588.093	797.354525947283
305	589.778	759.805144117654
305	591.464	0
305	593.15	0
305	594.835	0
305	596.522	0
305	598.208	0
305	599.894	0
305	601.581	0
305	603.268	0
305	604.955	0
305	606.643	0
305	608.33	0
305	610.018	0
305	611.705	0
305	613.394	0
305	615.082	0
305	616.77	0
305	618.459	0
305	620.147	0
300	211.124	0
300	212.698	0
300	214.273	0
300	215.848	0
300	217.424	0
300	219.001	0
