,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
425,25.12,57.75,54.91,59.31,59.13,58.38,63.65,63.76,66.45,68.08,67.57,69.53,67.15,65.84,65.48,64.27,66.69,67.6,68.7,67.93,64.48,63.26,61.47,57.71,54.37,53.38,47.61,46.37,39.78,34.62,27.99,24.19,19.73,14.89,11.49,9.037,11.49,18.26,48.86,328.1,1650,1298,235.5,1.581,1.146,0.998,0.545,0.65,0.408,0.503,0.34,0.391,0.386,0.424,0.413,0.491,0.554,0.503,0.444,0.466,0.419,0.574,0.441,0.516,0.514,0.444,0.575
430,-36.84,36.59,59.15,53.27,58.55,59.51,60.13,62.78,64.17,66.5,66.19,64.65,63.73,61.73,62.5,61.65,61.64,64,64.37,63.17,61.72,60.1,58.38,55.67,53.32,51.43,47.29,44.91,41.47,36.8,31.48,24.48,21.25,17.07,12.94,10.22,8.506,8.134,14.4,75.58,421.9,1150,1526,508.2,2.782,1.046,0.953,0.717,0.599,0.42,0.431,0.412,0.38,0.523,0.476,0.449,0.424,0.493,0.413,0.577,0.505,0.595,0.571,0.531,0.565,0.527,0.484
435,62.85,-38.15,53.69,56.19,56.1,56.11,59.4,64.2,61.81,61.62,65.33,65.17,60.69,58.29,58.85,57.83,57.67,59.43,59.15,59.38,58.11,57.73,56.16,54.91,50.66,49.67,47.05,45.54,41.71,37.88,33.94,28.45,20.53,17.22,14.94,11.97,8.986,7.103,6.991,19.91,96.26,261.1,782.7,2081,29.42,5.208,1.14,0.756,0.701,0.549,0.392,0.456,0.332,0.596,0.463,0.463,0.427,0.561,0.446,0.475,0.545,0.569,0.426,0.453,0.515,0.521,0.563
440,-241.7,-305.7,43.26,53.48,58.1,53.51,59.16,58.91,59.88,66.11,64.09,64.42,61.61,56.41,56.26,54.68,54.83,56,56.92,57.58,55.62,54.33,52.77,52.05,50.16,48.05,47.1,44.81,42.11,39.26,35.53,28.92,23.93,19.28,16.36,12.53,10.29,7.268,6.141,7.817,24.16,60.23,191.3,1247,1989,55,2.853,1.181,1.035,0.646,0.509,0.485,0.329,0.404,0.474,0.448,0.416,0.544,0.414,0.537,0.423,0.542,0.419,0.433,0.409,0.505,0.507
445,-102.1,-184.6,-10.76,57.13,48.61,53.19,59.79,54.37,61.46,62.2,61.8,62.47,59.91,55.2,52.37,51.29,51.58,54.26,52.97,54.78,51.38,52.81,50.54,50.03,47.71,45.51,47.21,43.48,42.18,39.69,35.23,29.65,24.67,18.74,16.35,12.9,10.73,8.181,6.359,5.563,8.615,16.12,45.53,327,1602,1174,2.443,1.523,0.961,0.611,0.747,0.554,0.34,0.374,0.446,0.411,0.326,0.479,0.426,0.542,0.519,0.441,0.381,0.468,0.497,0.455,0.398
450,-1.404,-97.19,-213.5,37.44,45.87,48.2,55.28,55.41,59.76,61.13,59.53,56.88,55.17,49.98,49.44,48.18,47.85,49.58,49.61,49.12,46.97,47.62,46.18,45.81,44.97,43.56,43.53,41.29,40.46,37.27,34.09,30.16,25.29,20.17,16.43,13.4,11.12,8.689,6.917,5.463,5.28,6.203,12.56,74.99,420.5,1159,1372,746.6,2.927,0.939,0.504,0.641,0.413,0.423,0.448,0.409,0.359,0.44,0.408,0.466,0.421,0.429,0.453,0.43,0.458,0.398,0.393
455,15.61,45.61,0,-5.999,46.22,47.59,48.34,49.77,53.06,53.99,54,53.67,49.97,47.21,45.1,44.42,44.21,44.06,46.19,43.16,43.38,42.89,42.05,41.22,41.49,39.86,40.33,39.2,38.21,36.94,33.72,28.98,25.4,20.17,16.81,13.58,11.23,9.483,7.255,5.978,5.032,4.415,5.296,18.88,95.57,263.9,709.4,1885,28.87,4.333,0.801,0.757,0.484,0.515,0.395,0.586,0.404,0.439,0.364,0.443,0.376,0.471,0.429,0.543,0.47,0.341,0.348
460,22.43,30.87,24.46,-237.1,41.82,41.4,47.68,42.56,48.86,51.27,51.09,53.28,47.34,43.09,41.78,40.5,41,39.37,42.11,39.27,40.01,39.68,37.8,38.32,38.78,37,36.09,36.73,36.51,34.95,32.3,27.74,25.24,20.5,17.52,12.99,10.83,9.331,7.56,6.439,5.117,4.468,3.772,6.513,23.29,60.4,172.2,1086,990,45.61,3.56,0.951,0.709,0.59,0.591,0.387,0.49,0.511,0.405,0.383,0.457,0.457,0.303,0.43,0.351,0.459,0.425
465,17.32,28.03,15.5,-74.48,6.98,38.61,40.48,40.66,47.98,47.14,47.65,48.26,44.15,41.21,37.58,37.15,38.01,37.93,38.37,37.46,36.4,35.57,34.93,34.99,35.26,34.78,34.46,34.58,34.09,33.38,29.84,27.38,23.82,20.02,17.16,14.46,11.31,9.386,7.745,7.066,5.056,4.536,3.398,3.917,7.237,15.36,40.1,283.1,1161,908.6,180.7,1.331,0.884,0.539,0.743,0.486,0.454,0.385,0.324,0.409,0.436,0.46,0.466,0.353,0.397,0.309,0.387
470,4.196,16.2,18.83,-62.14,-89.19,49.21,35.08,41.78,43.7,41.39,45.79,44.37,40.91,37.33,33.63,33.8,33.38,32.56,33.18,32.44,31.96,31.73,30.44,31.12,31.37,30.74,30.65,30.46,31.14,29.65,27.54,25.45,22.69,19.6,16.58,14.24,12.15,9.313,8.378,6.681,5.428,4.639,3.704,3.342,3.504,5.082,10.53,64.83,305.4,858.4,1103,602,3.038,0.754,0.542,0.498,0.543,0.494,0.392,0.386,0.356,0.426,0.443,0.38,0.536,0.324,0.334
